,OMNI_VELOCITY_kms,ARTEMIS_VELOCITY_kms,Time_offset_hours,HGI_Lat_Diff,HGI_Lon_Diff,Distance_Traveled_AU
471,368.0,404.2423076923077,10,2.6645352591003757e-15,1.0999999999998806,0.010000000000000897
472,365.0,404.85384615384623,10,2.6645352591003757e-15,1.0999999999998806,0.010000000000000897
473,365.0,402.2961538461538,10,2.6645352591003757e-15,1.0999999999998806,0.010000000000000897
474,382.0,401.7576923076922,10,2.6645352591003757e-15,0.9999999999998863,0.010000000000000897
475,388.0,397.2538461538462,10,2.6645352591003757e-15,0.9999999999998863,0.010000000000000897
476,392.0,393.87692307692316,10,2.6645352591003757e-15,0.8999999999998636,0.010000000000000897
477,398.0,397.0130434782608,10,0.0,0.8999999999999204,0.010000000000000453
478,404.0,398.34285714285716,10,8.881784197001252e-16,0.8999999999999773,0.010000000000000009
479,402.0,402.31666666666666,10,0.0,0.799999999999983,0.010000000000000009
480,397.0,405.57142857142856,10,0.10000000000000053,1.6999999999999886,0.010000000000000009
504,358.0,339.98,10,0.0,1.6999999999999886,0.010000000000000009
505,360.0,342.3714285714286,10,0.0,1.6999999999999886,0.010000000000000009
506,361.0,337.4000000000001,10,0.0,1.5999999999999943,0.010000000000000009
507,357.0,336.42857142857144,10,0.0,1.5999999999999943,0.010000000000000009
508,358.0,337.1666666666667,10,0.0,1.5999999999999943,0.010000000000000009
509,354.0,339.82857142857154,10,0.0,1.5,0.010000000000000009
510,350.0,337.75000000000006,10,0.0,1.5,0.010000000000000009
511,347.0,336.61428571428576,10,0.0,1.4000000000000057,0.010000000000000009
512,347.0,334.95,10,0.0,1.4000000000000057,0.010000000000000009
513,349.0,339.15714285714284,10,0.0,1.4000000000000057,0.010000000000000009
514,352.0,345.8571428571428,10,0.0,1.299999999999983,0.010000000000000009
515,354.0,353.7333333333333,10,0.0,1.299999999999983,0.010000000000000009
526,359.0,357.2346153846154,10,3.552713678800501e-15,0.8000000000000682,0.010000000000000897
527,359.0,362.43076923076933,10,3.552713678800501e-15,0.8000000000000682,0.010000000000000897
528,359.0,357.29230769230765,10,3.552713678800501e-15,1.700000000000074,0.010000000000000897
529,355.0,361.8961538461539,10,3.552713678800501e-15,1.700000000000074,0.010000000000000897
530,354.0,371.5923076923077,10,3.552713678800501e-15,1.700000000000074,0.010000000000000897
531,350.0,369.60624999999993,10,1.7763568394002505e-15,1.599999999999966,0.010000000000000009
532,349.0,365.9285714285714,10,0.0,1.5999999999999943,0.010000000000000009
533,355.0,359.1500000000001,10,0.0,1.5,0.010000000000000009
534,351.0,363.45714285714286,10,0.0,1.5,0.010000000000000009
535,359.0,376.88333333333327,10,0.0,1.5,0.010000000000000009
536,360.0,376.45714285714286,10,0.0,1.4000000000000057,0.010000000000000009
537,365.0,376.81428571428575,10,0.0,1.4000000000000057,0.010000000000000009
538,362.0,372.41666666666674,10,0.0,1.299999999999983,0.010000000000000009
539,367.0,357.88571428571424,10,0.0,1.299999999999983,0.010000000000000009
540,377.0,363.4666666666666,10,0.0,1.299999999999983,0.010000000000000009
541,375.0,358.8571428571428,10,0.0,1.1999999999999886,0.010000000000000009
542,371.0,369.5,10,0.0,1.1999999999999886,0.010000000000000009
543,369.0,274.8285714285714,10,0.0,1.0999999999999943,0.010000000000000009
544,370.0,354.95,10,0.0,1.0999999999999943,0.010000000000000009
545,372.0,361.1428571428572,10,0.0,1.0999999999999943,0.010000000000000009
546,369.0,357.4666666666667,10,0.0,1.0,0.010000000000000009
547,368.0,350.97142857142853,10,0.0,1.0,0.010000000000000009
548,365.0,345.99047619047616,10,1.7763568394002505e-15,0.9000000000000057,0.010000000000000453
549,377.0,347.7000000000001,10,3.552713678800501e-15,0.900000000000091,0.010000000000000897
550,370.0,350.77307692307687,10,3.552713678800501e-15,0.900000000000091,0.010000000000000897
551,363.0,352.0153846153847,10,3.552713678800501e-15,0.8000000000000682,0.010000000000000897
552,367.0,348.09615384615387,10,0.09999999999999964,1.8000000000000682,0.010000000000000897
553,379.0,347.24615384615385,10,0.09999999999999964,1.700000000000074,0.010000000000000897
554,366.0,349.8153846153846,10,0.09999999999999964,1.700000000000074,0.010000000000000897
555,365.0,348.3076923076923,10,0.09999999999999964,1.700000000000074,0.010000000000000897
556,361.0,346.85,10,0.09999999999999964,1.6000000000000796,0.010000000000000897
557,358.0,348.3961538461539,10,0.09999999999999964,1.6000000000000796,0.010000000000000897
558,356.0,345.95882352941186,10,0.09999999999999964,1.4999999999999716,0.010000000000000009
559,356.0,340.17142857142846,10,0.09999999999999964,1.5,0.010000000000000009
560,359.0,337.2,10,0.09999999999999964,1.5,0.010000000000000009
561,360.0,335.64285714285717,10,0.09999999999999964,1.4000000000000057,0.010000000000000009
562,359.0,335.0,10,0.09999999999999964,1.4000000000000057,0.010000000000000009
563,353.0,335.65714285714284,10,0.09999999999999964,1.299999999999983,0.010000000000000009
564,355.0,338.96666666666664,10,0.09999999999999964,1.299999999999983,0.010000000000000009
565,354.0,335.82857142857154,10,0.09999999999999964,1.299999999999983,0.010000000000000009
566,350.0,334.1,10,0.0,1.1999999999999886,0.010000000000000009
567,352.0,332.5571428571429,10,0.0,1.1999999999999886,0.010000000000000009
568,351.0,253.88333333333333,10,0.0,1.0999999999999943,0.010000000000000009
569,349.0,306.68571428571425,10,0.0,1.0999999999999943,0.010000000000000009
570,344.0,331.0142857142857,10,0.0,1.0999999999999943,0.010000000000000009
571,345.0,326.26666666666665,10,0.0,1.0,0.010000000000000009
572,342.0,328.35714285714283,10,0.0,1.0,0.010000000000000009
573,342.0,333.4000000000001,10,0.0,0.9000000000000057,0.010000000000000009
574,341.0,331.65714285714284,10,0.0,0.9000000000000057,0.010000000000000009
575,340.0,332.00476190476195,10,0.0,0.799999999999983,0.010000000000000453
576,337.0,331.58076923076925,10,0.0,1.6999999999999886,0.010000000000000897
577,335.0,330.4076923076923,10,0.0,1.6999999999999886,0.010000000000000897
578,338.0,333.83461538461535,10,0.0,1.5999999999999943,0.010000000000000897
579,341.0,332.5807692307692,10,0.0,1.5999999999999943,0.010000000000000897
580,330.0,331.923076923077,10,0.0,1.5,0.010000000000000897
581,332.0,329.5384615384616,10,0.0,1.5,0.010000000000000897
582,335.0,328.33461538461535,10,0.0,1.5,0.010000000000000897
583,334.0,328.50769230769225,10,0.0,1.4000000000000057,0.010000000000000897
584,336.0,326.92307692307685,10,0.0,1.4000000000000057,0.010000000000000897
585,336.0,324.96874999999994,10,0.0,1.3000000000000114,0.010000000000000009
586,333.0,320.75714285714287,10,0.0,1.3000000000000114,0.010000000000000009
587,337.0,319.0833333333333,10,0.0,1.3000000000000114,0.010000000000000009
588,336.0,318.5571428571429,10,0.0,1.1999999999999886,0.010000000000000009
589,334.0,315.3666666666666,10,0.0,1.1999999999999886,0.010000000000000009
590,333.0,311.4857142857143,10,0.0,1.0999999999999943,0.010000000000000009
591,332.0,303.63333333333327,10,0.0,1.0999999999999943,0.010000000000000009
592,329.0,308.04285714285714,10,0.0,1.0999999999999943,0.010000000000000009
593,331.0,242.58333333333331,10,0.0,1.0,0.010000000000000009
594,330.0,307.6166666666667,10,0.0,1.0,0.010000000000000009
595,328.0,312.9666666666667,10,0.0,0.9000000000000057,0.010000000000000009
596,325.0,313.9428571428571,10,0.0,0.9000000000000057,0.010000000000000009
597,324.0,314.0833333333333,10,0.0,0.9000000000000057,0.010000000000000009
598,324.0,320.3,10,0.0,0.8000000000000114,0.010000000000000009
599,321.0,324.8,10,0.0,0.8000000000000114,0.010000000000000009
600,318.0,318.68333333333334,10,0.0,1.6999999999999886,0.010000000000000009
601,313.0,315.3857142857143,10,0.0,1.6999999999999886,0.010000000000000009
602,317.0,313.4000000000001,10,0.0,1.6999999999999886,0.010000000000000009
603,314.0,316.90384615384625,10,0.0,1.5999999999999943,0.010000000000000897
604,315.0,314.5076923076923,10,0.0,1.5999999999999943,0.010000000000000897
605,319.0,313.6851851851851,10,0.0,1.5,0.010000000000000897
606,319.0,308.2807692307692,10,0.0,1.5,0.010000000000000897
607,319.0,309.3615384615385,10,0.0,1.5,0.010000000000000897
608,325.0,314.65,10,0.0,1.4000000000000057,0.010000000000000897
609,329.0,325.2153846153846,10,0.0,1.4000000000000057,0.010000000000000897
610,325.0,323.6,10,0.0,1.3000000000000114,0.010000000000000897
611,322.0,321.93076923076933,10,0.0,1.3000000000000114,0.010000000000000897
612,319.0,319.7473684210526,10,0.0,1.3000000000000114,0.010000000000000231
613,323.0,311.81428571428575,10,0.0,1.1999999999999886,0.010000000000000009
614,319.0,311.0833333333333,10,0.0,1.1999999999999886,0.010000000000000009
615,319.0,303.3714285714286,10,0.0,1.0999999999999943,0.010000000000000009
616,316.0,303.1,10,0.0,1.0999999999999943,0.010000000000000009
617,317.0,304.9428571428571,10,0.0,1.0,0.010000000000000009
618,323.0,217.4,10,0.0,1.0,0.010000000000000009
619,331.0,330.4428571428571,10,0.0,1.0,0.010000000000000009
620,328.0,334.51666666666665,10,0.0,0.9000000000000057,0.010000000000000009
621,328.0,334.8,10,0.0,0.9000000000000057,0.010000000000000009
622,325.0,332.25,10,0.0,0.8000000000000114,0.010000000000000009
623,319.0,331.7,10,0.0,0.8000000000000114,0.010000000000000009
624,319.0,336.58333333333337,10,0.10000000000000053,1.7000000000000455,0.010000000000000009
625,314.0,335.84285714285716,10,0.10000000000000053,1.6000000000000227,0.010000000000000009
626,312.0,348.9000000000001,10,0.10000000000000053,1.6000000000000227,0.010000000000000009
627,313.0,346.30000000000007,10,0.10000000000000053,1.5000000000000284,0.010000000000000009
628,334.0,341.7857142857143,10,0.10000000000000053,1.5000000000000284,0.010000000000000009
629,336.0,378.1818181818182,10,0.09999999999999964,1.5000000000000284,0.010000000000000009
630,340.0,450.9653846153845,10,0.09999999999999609,1.3999999999998636,0.010000000000000897
631,340.0,455.9846153846153,10,0.09999999999999609,1.3999999999998636,0.010000000000000897
632,343.0,457.2538461538462,10,0.09999999999999609,1.2999999999998408,0.010000000000000897
633,341.0,504.71923076923065,10,0.09999999999999609,1.2999999999998408,0.010000000000000897
634,345.0,497.89230769230767,10,0.09999999999999609,1.2999999999998408,0.010000000000000897
635,345.0,500.073076923077,10,0.09999999999999609,1.199999999999875,0.010000000000000897
636,358.0,490.20769230769235,10,0.09999999999999609,1.199999999999875,0.010000000000000897
637,358.0,462.8499999999999,10,0.09999999999999609,1.0999999999998522,0.010000000000000897
638,353.0,448.7038461538462,10,0.09999999999999609,1.0999999999998522,0.010000000000000897
639,374.0,443.27692307692297,10,0.09999999999999609,1.0999999999998522,0.010000000000000897
640,455.0,437.88333333333327,10,0.10000000000000053,1.0000000000000568,0.010000000000000009
641,473.0,434.91428571428565,10,0.10000000000000053,1.0000000000000568,0.010000000000000009
642,493.0,423.0285714285714,10,8.881784197001252e-16,0.9000000000000341,0.010000000000000009
643,502.0,275.84000000000003,10,0.0,0.8999999999999773,0.010000000000000009
644,514.0,435.07142857142856,10,8.881784197001252e-16,0.9000000000000341,0.010000000000000009
645,496.0,441.6,10,8.881784197001252e-16,0.8000000000000114,0.010000000000000009
646,480.0,442.8285714285714,10,8.881784197001252e-16,0.8000000000000114,0.010000000000000009
647,473.0,437.0333333333333,10,8.881784197001252e-16,0.7000000000000455,0.010000000000000009
654,440.0,488.8428571428572,10,8.881784197001252e-16,1.5000000000000568,0.010000000000000009
655,449.0,494.01666666666665,10,8.881784197001252e-16,1.400000000000034,0.010000000000000009
656,451.0,486.24285714285713,10,8.881784197001252e-16,1.400000000000034,0.010000000000000009
657,443.0,484.17083333333335,10,1.7763568394002505e-15,1.2999999999998977,0.010000000000000453
658,443.0,484.79999999999984,10,3.552713678800501e-15,1.2999999999998408,0.010000000000000897
659,455.0,483.1115384615384,10,3.552713678800501e-15,1.199999999999875,0.010000000000000897
660,470.0,478.0076923076923,10,3.552713678800501e-15,1.199999999999875,0.010000000000000897
661,469.0,475.58846153846144,10,3.552713678800501e-15,1.199999999999875,0.010000000000000897
662,487.0,461.3038461538462,10,3.552713678800501e-15,1.0999999999998522,0.010000000000000897
663,493.0,464.2444444444445,10,3.552713678800501e-15,1.0999999999998522,0.010000000000000897
664,496.0,440.73076923076917,10,3.552713678800501e-15,0.9999999999998863,0.010000000000000897
665,500.0,443.39230769230767,10,3.552713678800501e-15,0.9999999999998863,0.010000000000000897
666,493.0,442.246153846154,10,3.552713678800501e-15,0.9999999999998863,0.010000000000000897
667,489.0,415.175,10,8.881784197001252e-16,0.9000000000000341,0.010000000000000009
668,489.0,311.11428571428576,10,8.881784197001252e-16,0.9000000000000341,0.010000000000000009
669,495.0,434.23333333333335,10,8.881784197001252e-16,0.8000000000000114,0.010000000000000009
670,485.0,420.79999999999984,10,8.881784197001252e-16,0.8000000000000114,0.010000000000000009
671,481.0,411.8666666666666,10,8.881784197001252e-16,0.8000000000000114,0.010000000000000009
672,467.0,411.31428571428575,10,8.881784197001252e-16,1.6000000000000227,0.010000000000000009
673,449.0,402.1833333333333,10,8.881784197001252e-16,1.6000000000000227,0.010000000000000009
674,442.0,396.72857142857146,10,8.881784197001252e-16,1.5,0.010000000000000009
678,446.0,364.85,10,8.881784197001252e-16,1.400000000000034,0.010000000000000009
679,440.0,359.34285714285716,10,8.881784197001252e-16,1.3000000000000114,0.010000000000000009
680,429.0,347.25,10,8.881784197001252e-16,1.3000000000000114,0.010000000000000009
681,421.0,342.92857142857144,10,8.881784197001252e-16,1.3000000000000114,0.010000000000000009
682,420.0,339.21666666666664,10,8.881784197001252e-16,1.1999999999999886,0.010000000000000009
683,408.0,343.0,10,8.881784197001252e-16,1.1999999999999886,0.010000000000000009
684,401.0,350.1235294117647,10,1.7763568394002505e-15,1.1000000000000796,0.010000000000000009
685,395.0,347.25384615384615,10,3.552713678800501e-15,1.1000000000000796,0.010000000000000897
686,389.0,343.5384615384616,10,3.552713678800501e-15,1.1000000000000796,0.010000000000000897
687,382.0,355.2740740740741,10,3.552713678800501e-15,1.0000000000000568,0.010000000000000897
688,371.0,369.3115384615385,10,3.552713678800501e-15,1.0000000000000568,0.010000000000000897
689,369.0,369.74000000000007,10,0.0,0.900000000000091,0.010000000000000009
690,357.0,366.8115384615384,10,3.552713678800501e-15,0.900000000000091,0.010000000000000897
691,352.0,375.1807692307693,10,3.552713678800501e-15,0.900000000000091,0.010000000000000897
692,349.0,353.244,10,1.7763568394002505e-15,0.8000000000000682,0.010000000000000897
693,351.0,311.0833333333333,10,1.7763568394002505e-15,0.8000000000000682,0.010000000000000453
694,358.0,370.06842105263166,10,1.7763568394002505e-15,0.7000000000000455,0.010000000000000231
695,357.0,376.07142857142856,10,8.881784197001252e-16,0.6999999999999886,0.010000000000000009
696,358.0,382.41666666666674,10,8.881784197001252e-16,1.6000000000000227,0.010000000000000009
697,359.0,385.5571428571429,10,8.881784197001252e-16,1.6000000000000227,0.010000000000000009
698,374.0,385.0333333333333,10,8.881784197001252e-16,1.6000000000000227,0.010000000000000009
699,374.0,379.08571428571435,10,8.881784197001252e-16,1.5,0.010000000000000009
700,376.0,382.6833333333333,10,8.881784197001252e-16,1.5,0.010000000000000009
701,374.0,378.5,10,8.881784197001252e-16,1.400000000000034,0.010000000000000009
702,380.0,380.81666666666666,10,8.881784197001252e-16,1.400000000000034,0.010000000000000009
703,381.0,379.47142857142853,10,8.881784197001252e-16,1.400000000000034,0.010000000000000009
704,373.0,375.31666666666666,10,8.881784197001252e-16,1.3000000000000114,0.010000000000000009
705,377.0,375.5142857142857,10,8.881784197001252e-16,1.3000000000000114,0.010000000000000009
706,383.0,385.31666666666666,10,8.881784197001252e-16,1.1999999999999886,0.010000000000000009
707,389.0,383.6285714285714,10,8.881784197001252e-16,1.1999999999999886,0.010000000000000009
708,388.0,384.6833333333333,10,8.881784197001252e-16,1.1999999999999886,0.010000000000000009
709,388.0,393.8714285714285,10,8.881784197001252e-16,1.1000000000000227,0.010000000000000009
710,386.0,407.5142857142857,10,8.881784197001252e-16,1.1000000000000227,0.010000000000000009
711,384.0,425.77272727272725,10,0.0,1.0000000000000568,0.010000000000000009
712,386.0,431.4,10,3.552713678800501e-15,1.0000000000000568,0.010000000000000897
713,383.0,444.0576923076923,10,3.552713678800501e-15,1.0000000000000568,0.010000000000000897
714,379.0,465.22307692307686,10,3.552713678800501e-15,0.900000000000091,0.010000000000000897
715,379.0,483.2961538461538,10,3.552713678800501e-15,0.900000000000091,0.010000000000000897
716,386.0,480.91538461538465,10,3.552713678800501e-15,0.8000000000000682,0.010000000000000897
717,390.0,481.6,10,3.552713678800501e-15,0.8000000000000682,0.010000000000000897
718,394.0,408.084,10,1.7763568394002505e-15,0.8000000000000682,0.010000000000000897
719,394.0,550.7038461538461,10,3.552713678800501e-15,0.7000000000000455,0.010000000000000897
720,414.0,549.4230769230769,10,0.09999999999999787,1.599999999999909,0.010000000000000897
721,426.0,545.2695652173912,10,0.09999999999999787,1.4999999999999432,0.010000000000000453
722,442.0,562.6714285714287,10,0.10000000000000142,1.5,0.010000000000000009
723,446.0,575.6,10,0.10000000000000053,1.5,0.010000000000000009
724,465.0,598.4428571428573,10,0.10000000000000142,1.3999999999999773,0.010000000000000009
725,487.0,629.5333333333333,10,0.10000000000000053,1.3999999999999773,0.010000000000000009
726,486.0,655.1142857142858,10,0.10000000000000142,1.3000000000000114,0.010000000000000009
727,489.0,635.5833333333334,10,0.10000000000000053,1.3000000000000114,0.010000000000000009
728,540.0,630.3000000000002,10,0.10000000000000142,1.1999999999999886,0.010000000000000009
729,563.0,633.15,10,0.10000000000000053,1.1999999999999886,0.010000000000000009
730,555.0,607.6999999999998,10,0.10000000000000142,1.1999999999999886,0.010000000000000009
731,556.0,626.1166666666667,10,0.10000000000000053,1.099999999999966,0.010000000000000009
732,564.0,646.1857142857143,10,0.10000000000000142,1.099999999999966,0.010000000000000009
733,581.0,697.85,10,0.10000000000000053,1.0,0.010000000000000009
734,588.0,701.1857142857143,10,0.10000000000000142,1.0,0.010000000000000009
735,634.0,703.8571428571429,10,0.10000000000000142,1.0,0.010000000000000009
736,657.0,691.35,10,0.10000000000000053,0.8999999999999773,0.010000000000000009
737,651.0,704.4,10,0.10000000000000142,0.8999999999999773,0.010000000000000009
738,629.0,692.9090909090909,10,0.10000000000000231,0.8000000000000114,0.010000000000000009
739,640.0,690.8884615384616,10,0.09999999999999787,0.7999999999999545,0.010000000000000897
740,620.0,683.6153846153846,10,2.6645352591003757e-15,0.7999999999999545,0.010000000000000897
741,632.0,683.5153846153845,10,2.6645352591003757e-15,0.6999999999999318,0.010000000000000897
742,661.0,675.7909090909089,10,1.7763568394002505e-15,0.6999999999999318,0.010000000000000453
743,704.0,420.4,10,2.6645352591003757e-15,0.599999999999909,0.010000000000000453
