EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,HELIOGRAPHIC_LATITUDE_deg,HELIOGRAPHIC_LONGITUDE_deg,BULK_FLOW_SPEED_km_s,ION_DENSITY_N_cm3,
 2019-07-15T00:00:00.000Z,4.2,214.8,434,5.9,
 2019-07-15T01:00:00.000Z,4.2,214.9,432,6.3,
 2019-07-15T02:00:00.000Z,4.2,214.9,432,6.6,
 2019-07-15T03:00:00.000Z,4.2,214.9,432,6.5,
 2019-07-15T04:00:00.000Z,4.2,215,434,6.8,
 2019-07-15T05:00:00.000Z,4.2,215,435,6.8,
 2019-07-15T06:00:00.000Z,4.2,215.1,435,6.7,
 2019-07-15T07:00:00.000Z,4.2,215.1,447,5.8,
 2019-07-15T08:00:00.000Z,4.2,215.1,444,5,
 2019-07-15T09:00:00.000Z,4.2,215.2,460,5.7,
 2019-07-15T10:00:00.000Z,4.2,215.2,455,8.3,
 2019-07-15T11:00:00.000Z,4.2,215.3,450,8.9,
 2019-07-15T12:00:00.000Z,4.2,215.3,-1.00E+31,-1.00E+31,
 2019-07-15T13:00:00.000Z,4.2,215.3,477,6.2,
 2019-07-15T14:00:00.000Z,4.2,215.4,475,6.3,
 2019-07-15T15:00:00.000Z,4.2,215.4,460,6.2,
 2019-07-15T16:00:00.000Z,4.2,215.5,443,5.9,
 2019-07-15T17:00:00.000Z,4.2,215.5,444,5.6,
 2019-07-15T18:00:00.000Z,4.2,215.5,440,5,
 2019-07-15T19:00:00.000Z,4.2,215.6,435,5.8,
 2019-07-15T20:00:00.000Z,4.2,215.6,433,5.9,
 2019-07-15T21:00:00.000Z,4.2,215.7,416,5.3,
 2019-07-15T22:00:00.000Z,4.2,215.7,410,5.9,
 2019-07-15T23:00:00.000Z,4.2,215.7,402,5.7,
 2019-07-16T00:00:00.000Z,4.3,215.8,414,5.5,
 2019-07-16T01:00:00.000Z,4.3,215.8,422,4.5,
 2019-07-16T02:00:00.000Z,4.3,215.9,426,3.9,
 2019-07-16T03:00:00.000Z,4.3,215.9,425,3.3,
 2019-07-16T04:00:00.000Z,4.3,215.9,425,3.4,
 2019-07-16T05:00:00.000Z,4.3,216,408,4.2,
 2019-07-16T06:00:00.000Z,4.3,216,404,4.3,
 2019-07-16T07:00:00.000Z,4.3,216.1,405,4.4,
 2019-07-16T08:00:00.000Z,4.3,216.1,394,5,
 2019-07-16T09:00:00.000Z,4.3,216.1,388,5.1,
 2019-07-16T10:00:00.000Z,4.3,216.2,382,5.3,
 2019-07-16T11:00:00.000Z,4.3,216.2,377,5.6,
 2019-07-16T12:00:00.000Z,4.3,216.3,382,5.5,
 2019-07-16T13:00:00.000Z,4.3,216.3,-1.00E+31,-1.00E+31,
 2019-07-16T14:00:00.000Z,4.3,216.3,-1.00E+31,-1.00E+31,
 2019-07-16T15:00:00.000Z,4.3,216.4,-1.00E+31,-1.00E+31,
 2019-07-16T16:00:00.000Z,4.3,216.4,-1.00E+31,-1.00E+31,
 2019-07-16T17:00:00.000Z,4.3,216.5,-1.00E+31,-1.00E+31,
 2019-07-16T18:00:00.000Z,4.3,216.5,-1.00E+31,-1.00E+31,
 2019-07-16T19:00:00.000Z,4.3,216.5,-1.00E+31,-1.00E+31,
 2019-07-16T20:00:00.000Z,4.3,216.6,-1.00E+31,-1.00E+31,
 2019-07-16T21:00:00.000Z,4.3,216.6,-1.00E+31,-1.00E+31,
 2019-07-16T22:00:00.000Z,4.3,216.7,-1.00E+31,-1.00E+31,
 2019-07-16T23:00:00.000Z,4.3,216.7,-1.00E+31,-1.00E+31,
 2019-07-17T00:00:00.000Z,4.4,216.7,-1.00E+31,-1.00E+31,
 2019-07-17T01:00:00.000Z,4.4,216.8,-1.00E+31,-1.00E+31,
 2019-07-17T02:00:00.000Z,4.4,216.8,-1.00E+31,-1.00E+31,
 2019-07-17T03:00:00.000Z,4.4,216.9,-1.00E+31,-1.00E+31,
 2019-07-17T04:00:00.000Z,4.4,216.9,-1.00E+31,-1.00E+31,
 2019-07-17T05:00:00.000Z,4.4,216.9,-1.00E+31,-1.00E+31,
 2019-07-17T06:00:00.000Z,4.4,217,-1.00E+31,-1.00E+31,
 2019-07-17T07:00:00.000Z,4.4,217,-1.00E+31,-1.00E+31,
 2019-07-17T08:00:00.000Z,4.4,217.1,-1.00E+31,-1.00E+31,
 2019-07-17T09:00:00.000Z,4.4,217.1,-1.00E+31,-1.00E+31,
 2019-07-17T10:00:00.000Z,4.4,217.1,-1.00E+31,-1.00E+31,
 2019-07-17T11:00:00.000Z,4.4,217.2,-1.00E+31,-1.00E+31,
 2019-07-17T12:00:00.000Z,4.4,217.2,-1.00E+31,-1.00E+31,
 2019-07-17T13:00:00.000Z,4.4,217.2,-1.00E+31,-1.00E+31,
 2019-07-17T14:00:00.000Z,4.4,217.3,-1.00E+31,-1.00E+31,
 2019-07-17T15:00:00.000Z,4.4,217.3,-1.00E+31,-1.00E+31,
 2019-07-17T16:00:00.000Z,4.4,217.4,-1.00E+31,-1.00E+31,
 2019-07-17T17:00:00.000Z,4.4,217.4,-1.00E+31,-1.00E+31,
 2019-07-17T18:00:00.000Z,4.4,217.4,-1.00E+31,-1.00E+31,
 2019-07-17T19:00:00.000Z,4.4,217.5,-1.00E+31,-1.00E+31,
 2019-07-17T20:00:00.000Z,4.4,217.5,417,3.3,
 2019-07-17T21:00:00.000Z,4.4,217.6,418,3.7,
 2019-07-17T22:00:00.000Z,4.4,217.6,412,4.8,
 2019-07-17T23:00:00.000Z,4.4,217.6,412,4.6,
 2019-07-18T00:00:00.000Z,4.4,217.7,417,4.9,
 2019-07-18T01:00:00.000Z,4.5,217.7,400,5.4,
 2019-07-18T02:00:00.000Z,4.5,217.8,399,4.8,
 2019-07-18T03:00:00.000Z,4.5,217.8,395,2.7,
 2019-07-18T04:00:00.000Z,4.5,217.8,392,3.3,
 2019-07-18T05:00:00.000Z,4.5,217.9,392,3.6,
 2019-07-18T06:00:00.000Z,4.5,217.9,383,5.7,
 2019-07-18T07:00:00.000Z,4.5,218,380,6.2,
 2019-07-18T08:00:00.000Z,4.5,218,376,6.1,
 2019-07-18T09:00:00.000Z,4.5,218,370,7.1,
 2019-07-18T10:00:00.000Z,4.5,218.1,379,5.8,
 2019-07-18T11:00:00.000Z,4.5,218.1,379,6,
 2019-07-18T12:00:00.000Z,4.5,218.2,381,5.1,
 2019-07-18T13:00:00.000Z,4.5,218.2,389,6.9,
 2019-07-18T14:00:00.000Z,4.5,218.2,383,7.8,
 2019-07-18T15:00:00.000Z,4.5,218.3,372,7.8,
 2019-07-18T16:00:00.000Z,4.5,218.3,376,4.4,
 2019-07-18T17:00:00.000Z,4.5,218.4,366,4.2,
 2019-07-18T18:00:00.000Z,4.5,218.4,366,4.6,
 2019-07-18T19:00:00.000Z,4.5,218.4,372,4.3,
 2019-07-18T20:00:00.000Z,4.5,218.5,387,3.5,
 2019-07-18T21:00:00.000Z,4.5,218.5,379,3.8,
 2019-07-18T22:00:00.000Z,4.5,218.6,380,3.2,
 2019-07-18T23:00:00.000Z,4.5,218.6,370,3.9,
 2019-07-19T00:00:00.000Z,4.5,218.6,360,3.7,
 2019-07-19T01:00:00.000Z,4.5,218.7,361,3.4,
 2019-07-19T02:00:00.000Z,4.5,218.7,368,3.5,
 2019-07-19T03:00:00.000Z,4.6,218.8,362,3.5,
 2019-07-19T04:00:00.000Z,4.6,218.8,363,4.6,
 2019-07-19T05:00:00.000Z,4.6,218.8,353,3.3,
 2019-07-19T06:00:00.000Z,4.6,218.9,342,2.7,
 2019-07-19T07:00:00.000Z,4.6,218.9,349,2.9,
 2019-07-19T08:00:00.000Z,4.6,219,359,3.5,
 2019-07-19T09:00:00.000Z,4.6,219,358,3,
 2019-07-19T10:00:00.000Z,4.6,219,359,3.3,
 2019-07-19T11:00:00.000Z,4.6,219.1,354,3.8,
 2019-07-19T12:00:00.000Z,4.6,219.1,349,4.5,
 2019-07-19T13:00:00.000Z,4.6,219.2,353,4.9,
 2019-07-19T14:00:00.000Z,4.6,219.2,350,5,
 2019-07-19T15:00:00.000Z,4.6,219.2,345,5,
 2019-07-19T16:00:00.000Z,4.6,219.3,343,4.2,
 2019-07-19T17:00:00.000Z,4.6,219.3,342,3.9,
 2019-07-19T18:00:00.000Z,4.6,219.4,344,4.4,
 2019-07-19T19:00:00.000Z,4.6,219.4,346,4.5,
 2019-07-19T20:00:00.000Z,4.6,219.4,342,4.5,
 2019-07-19T21:00:00.000Z,4.6,219.5,337,4.5,
 2019-07-19T22:00:00.000Z,4.6,219.5,335,5.5,
 2019-07-19T23:00:00.000Z,4.6,219.6,333,5.8,
 2019-07-20T00:00:00.000Z,4.6,219.6,334,5.3,
 2019-07-20T01:00:00.000Z,4.6,219.6,335,5,
 2019-07-20T02:00:00.000Z,4.6,219.7,330,5.2,
 2019-07-20T03:00:00.000Z,4.6,219.7,327,5.5,
 2019-07-20T04:00:00.000Z,4.7,219.7,323,5.9,
 2019-07-20T05:00:00.000Z,4.7,219.8,323,7.3,
 2019-07-20T06:00:00.000Z,4.7,219.8,328,5.4,
 2019-07-20T07:00:00.000Z,4.7,219.9,333,4.8,
 2019-07-20T08:00:00.000Z,4.7,219.9,333,5.9,
 2019-07-20T09:00:00.000Z,4.7,219.9,330,5.8,
 2019-07-20T10:00:00.000Z,4.7,220,331,6.1,
 2019-07-20T11:00:00.000Z,4.7,220,331,7.4,
 2019-07-20T12:00:00.000Z,4.7,220.1,334,5.7,
 2019-07-20T13:00:00.000Z,4.7,220.1,334,6.6,
 2019-07-20T14:00:00.000Z,4.7,220.1,331,8.7,
 2019-07-20T15:00:00.000Z,4.7,220.2,328,8.8,
 2019-07-20T16:00:00.000Z,4.7,220.2,327,7.8,
 2019-07-20T17:00:00.000Z,4.7,220.3,325,8.9,
 2019-07-20T18:00:00.000Z,4.7,220.3,322,8.6,
 2019-07-20T19:00:00.000Z,4.7,220.3,325,6.2,
 2019-07-20T20:00:00.000Z,4.7,220.4,336,4.5,
 2019-07-20T21:00:00.000Z,4.7,220.4,341,5.2,
 2019-07-20T22:00:00.000Z,4.7,220.5,334,5.9,
 2019-07-20T23:00:00.000Z,4.7,220.5,326,6.6,
 2019-07-21T00:00:00.000Z,4.7,220.5,324,6.7,
 2019-07-21T01:00:00.000Z,4.7,220.6,322,6.6,
 2019-07-21T02:00:00.000Z,4.7,220.6,333,6,
 2019-07-21T03:00:00.000Z,4.7,220.7,338,5.2,
 2019-07-21T04:00:00.000Z,4.7,220.7,339,6,
 2019-07-21T05:00:00.000Z,4.7,220.7,330,5.4,
 2019-07-21T06:00:00.000Z,4.8,220.8,328,5.5,
 2019-07-21T07:00:00.000Z,4.8,220.8,331,6.1,
 2019-07-21T08:00:00.000Z,4.8,220.9,340,8.1,
 2019-07-21T09:00:00.000Z,4.8,220.9,349,8.7,
 2019-07-21T10:00:00.000Z,4.8,220.9,344,8.6,
 2019-07-21T11:00:00.000Z,4.8,221,341,8.8,
 2019-07-21T12:00:00.000Z,4.8,221,315,8,
 2019-07-21T13:00:00.000Z,4.8,221.1,305,8,
 2019-07-21T14:00:00.000Z,4.8,221.1,314,8.9,
 2019-07-21T15:00:00.000Z,4.8,221.1,320,10.2,
 2019-07-21T16:00:00.000Z,4.8,221.2,323,12.1,
 2019-07-21T17:00:00.000Z,4.8,221.2,315,13.5,
 2019-07-21T18:00:00.000Z,4.8,221.3,325,14,
 2019-07-21T19:00:00.000Z,4.8,221.3,342,19.6,
 2019-07-21T20:00:00.000Z,4.8,221.3,348,24.2,
 2019-07-21T21:00:00.000Z,4.8,221.4,337,15.3,
 2019-07-21T22:00:00.000Z,4.8,221.4,351,26.3,
 2019-07-21T23:00:00.000Z,4.8,221.5,363,41.2,
 2019-07-22T00:00:00.000Z,4.8,221.5,360,40,
 2019-07-22T01:00:00.000Z,4.8,221.5,355,35.4,
 2019-07-22T02:00:00.000Z,4.8,221.6,350,34.8,
 2019-07-22T03:00:00.000Z,4.8,221.6,349,25.5,
 2019-07-22T04:00:00.000Z,4.8,221.7,333,18.9,
 2019-07-22T05:00:00.000Z,4.8,221.7,329,19.1,
 2019-07-22T06:00:00.000Z,4.8,221.7,337,19.7,
 2019-07-22T07:00:00.000Z,4.8,221.8,353,19.5,
 2019-07-22T08:00:00.000Z,4.8,221.8,353,15.9,
 2019-07-22T09:00:00.000Z,4.9,221.9,365,11.4,
 2019-07-22T10:00:00.000Z,4.9,221.9,382,11.4,
 2019-07-22T11:00:00.000Z,4.9,221.9,391,11.2,
 2019-07-22T12:00:00.000Z,4.9,222,384,8.5,
 2019-07-22T13:00:00.000Z,4.9,222,396,9.1,
 2019-07-22T14:00:00.000Z,4.9,222.1,417,14.7,
 2019-07-22T15:00:00.000Z,4.9,222.1,423,12,
 2019-07-22T16:00:00.000Z,4.9,222.1,416,11.7,
 2019-07-22T17:00:00.000Z,4.9,222.2,409,8.1,
 2019-07-22T18:00:00.000Z,4.9,222.2,397,5.4,
 2019-07-22T19:00:00.000Z,4.9,222.3,402,3,
 2019-07-22T20:00:00.000Z,4.9,222.3,366,2.6,
 2019-07-22T21:00:00.000Z,4.9,222.3,370,3.1,
 2019-07-22T22:00:00.000Z,4.9,222.4,372,3.1,
 2019-07-22T23:00:00.000Z,4.9,222.4,372,2.8,
 2019-07-23T00:00:00.000Z,4.9,222.5,359,2.5,
 2019-07-23T01:00:00.000Z,4.9,222.5,374,2.6,
 2019-07-23T02:00:00.000Z,4.9,222.5,390,4.7,
 2019-07-23T03:00:00.000Z,4.9,222.6,389,5.3,
 2019-07-23T04:00:00.000Z,4.9,222.6,393,7.2,
 2019-07-23T05:00:00.000Z,4.9,222.6,388,7.4,
 2019-07-23T06:00:00.000Z,4.9,222.7,378,5.6,
 2019-07-23T07:00:00.000Z,4.9,222.7,370,4.7,
 2019-07-23T08:00:00.000Z,4.9,222.8,367,4.6,
 2019-07-23T09:00:00.000Z,4.9,222.8,378,5.5,
 2019-07-23T10:00:00.000Z,4.9,222.8,388,7.3,
 2019-07-23T11:00:00.000Z,4.9,222.9,397,13.8,
 2019-07-23T12:00:00.000Z,5,222.9,373,6,
 2019-07-23T13:00:00.000Z,5,223,384,5.3,
 2019-07-23T14:00:00.000Z,5,223,394,4.9,
 2019-07-23T15:00:00.000Z,5,223,417,4.9,
 2019-07-23T16:00:00.000Z,5,223.1,411,4,
 2019-07-23T17:00:00.000Z,5,223.1,403,3.9,
 2019-07-23T18:00:00.000Z,5,223.2,400,4.4,
 2019-07-23T19:00:00.000Z,5,223.2,414,4.3,
 2019-07-23T20:00:00.000Z,5,223.2,413,5.1,
 2019-07-23T21:00:00.000Z,5,223.3,414,5.2,
 2019-07-23T22:00:00.000Z,5,223.3,424,5,
 2019-07-23T23:00:00.000Z,5,223.4,420,4.4,
 2019-07-24T00:00:00.000Z,5,223.4,411,4.3,
 2019-07-24T01:00:00.000Z,5,223.4,401,4.1,
 2019-07-24T02:00:00.000Z,5,223.5,399,4.2,
 2019-07-24T03:00:00.000Z,5,223.5,394,4.5,
 2019-07-24T04:00:00.000Z,5,223.6,385,5.9,
 2019-07-24T05:00:00.000Z,5,223.6,382,5.3,
 2019-07-24T06:00:00.000Z,5,223.6,376,5.2,
 2019-07-24T07:00:00.000Z,5,223.7,368,5,
 2019-07-24T08:00:00.000Z,5,223.7,379,4.6,
 2019-07-24T09:00:00.000Z,5,223.8,377,4.5,
 2019-07-24T10:00:00.000Z,5,223.8,380,5.1,
 2019-07-24T11:00:00.000Z,5,223.8,390,6,
 2019-07-24T12:00:00.000Z,5,223.9,394,7.1,
 2019-07-24T13:00:00.000Z,5,223.9,390,8.4,
 2019-07-24T14:00:00.000Z,5,224,397,8.6,
 2019-07-24T15:00:00.000Z,5.1,224,397,8.7,
 2019-07-24T16:00:00.000Z,5.1,224,385,9.6,
 2019-07-24T17:00:00.000Z,5.1,224.1,381,8,
 2019-07-24T18:00:00.000Z,5.1,224.1,387,8.1,
 2019-07-24T19:00:00.000Z,5.1,224.2,378,6.4,
 2019-07-24T20:00:00.000Z,5.1,224.2,366,5.7,
 2019-07-24T21:00:00.000Z,5.1,224.2,368,5.3,
 2019-07-24T22:00:00.000Z,5.1,224.3,367,2.6,
 2019-07-24T23:00:00.000Z,5.1,224.3,360,2.7,
 2019-07-25T00:00:00.000Z,5.1,224.4,356,2.5,
 2019-07-25T01:00:00.000Z,5.1,224.4,358,4.7,
 2019-07-25T02:00:00.000Z,5.1,224.4,361,5.1,
 2019-07-25T03:00:00.000Z,5.1,224.5,368,4.9,
 2019-07-25T04:00:00.000Z,5.1,224.5,369,5.2,
 2019-07-25T05:00:00.000Z,5.1,224.6,365,5.5,
 2019-07-25T06:00:00.000Z,5.1,224.6,360,5.6,
 2019-07-25T07:00:00.000Z,5.1,224.6,357,4.8,
 2019-07-25T08:00:00.000Z,5.1,224.7,363,5,
 2019-07-25T09:00:00.000Z,5.1,224.7,367,4.9,
 2019-07-25T10:00:00.000Z,5.1,224.8,363,4.8,
 2019-07-25T11:00:00.000Z,5.1,224.8,356,5.3,
 2019-07-25T12:00:00.000Z,5.1,224.8,355,5.6,
 2019-07-25T13:00:00.000Z,5.1,224.9,348,4.9,
 2019-07-25T14:00:00.000Z,5.1,224.9,347,4.9,
 2019-07-25T15:00:00.000Z,5.1,225,344,4.8,
 2019-07-25T16:00:00.000Z,5.1,225,345,5.2,
 2019-07-25T17:00:00.000Z,5.1,225,346,5.3,
 2019-07-25T18:00:00.000Z,5.1,225.1,344,5.2,
 2019-07-25T19:00:00.000Z,5.2,225.1,348,4.6,
 2019-07-25T20:00:00.000Z,5.2,225.2,350,3.7,
 2019-07-25T21:00:00.000Z,5.2,225.2,352,3.6,
 2019-07-25T22:00:00.000Z,5.2,225.2,364,4.1,
 2019-07-25T23:00:00.000Z,5.2,225.3,361,4.2,
 2019-07-26T00:00:00.000Z,5.2,225.3,351,4.1,
 2019-07-26T01:00:00.000Z,5.2,225.4,343,3.7,
 2019-07-26T02:00:00.000Z,5.2,225.4,337,3.2,
 2019-07-26T03:00:00.000Z,5.2,225.4,340,3.7,
 2019-07-26T04:00:00.000Z,5.2,225.5,340,3.8,
 2019-07-26T05:00:00.000Z,5.2,225.5,347,3.9,
 2019-07-26T06:00:00.000Z,5.2,225.6,345,4.1,
 2019-07-26T07:00:00.000Z,5.2,225.6,337,3.8,
 2019-07-26T08:00:00.000Z,5.2,225.6,331,4.7,
 2019-07-26T09:00:00.000Z,5.2,225.7,333,4.6,
 2019-07-26T10:00:00.000Z,5.2,225.7,332,5.2,
 2019-07-26T11:00:00.000Z,5.2,225.8,329,5.5,
 2019-07-26T12:00:00.000Z,5.2,225.8,335,5.9,
 2019-07-26T13:00:00.000Z,5.2,225.8,337,6.1,
 2019-07-26T14:00:00.000Z,5.2,225.9,336,6.5,
 2019-07-26T15:00:00.000Z,5.2,225.9,340,6.6,
 2019-07-26T16:00:00.000Z,5.2,226,338,6.4,
 2019-07-26T17:00:00.000Z,5.2,226,334,7,
 2019-07-26T18:00:00.000Z,5.2,226,332,7.4,
 2019-07-26T19:00:00.000Z,5.2,226.1,321,6.9,
 2019-07-26T20:00:00.000Z,5.2,226.1,328,7.1,
 2019-07-26T21:00:00.000Z,5.2,226.2,315,6.1,
 2019-07-26T22:00:00.000Z,5.2,226.2,314,6.4,
 2019-07-26T23:00:00.000Z,5.2,226.2,320,6.4,
 2019-07-27T00:00:00.000Z,5.3,226.3,320,6.3,
 2019-07-27T01:00:00.000Z,5.3,226.3,314,6.3,
 2019-07-27T02:00:00.000Z,5.3,226.3,314,6.1,
 2019-07-27T03:00:00.000Z,5.3,226.4,309,6.5,
 2019-07-27T04:00:00.000Z,5.3,226.4,317,6.4,
 2019-07-27T05:00:00.000Z,5.3,226.5,308,7.1,
 2019-07-27T06:00:00.000Z,5.3,226.5,305,6.8,
 2019-07-27T07:00:00.000Z,5.3,226.5,303,6.9,
 2019-07-27T08:00:00.000Z,5.3,226.6,291,6.2,
 2019-07-27T09:00:00.000Z,5.3,226.6,307,10.3,
 2019-07-27T10:00:00.000Z,5.3,226.7,312,13.1,
 2019-07-27T11:00:00.000Z,5.3,226.7,320,16.3,
 2019-07-27T12:00:00.000Z,5.3,226.7,316,16.8,
 2019-07-27T13:00:00.000Z,5.3,226.8,312,14.3,
 2019-07-27T14:00:00.000Z,5.3,226.8,312,14.9,
 2019-07-27T15:00:00.000Z,5.3,226.9,309,16.1,
 2019-07-27T16:00:00.000Z,5.3,226.9,309,17.1,
 2019-07-27T17:00:00.000Z,5.3,226.9,315,15.2,
 2019-07-27T18:00:00.000Z,5.3,227,322,9,
 2019-07-27T19:00:00.000Z,5.3,227,320,7.7,
 2019-07-27T20:00:00.000Z,5.3,227.1,323,6.2,
 2019-07-27T21:00:00.000Z,5.3,227.1,324,5.5,
 2019-07-27T22:00:00.000Z,5.3,227.1,326,6.4,
 2019-07-27T23:00:00.000Z,5.3,227.2,332,6.6,
 2019-07-28T00:00:00.000Z,5.3,227.2,337,10.3,
 2019-07-28T01:00:00.000Z,5.3,227.3,340,13.2,
 2019-07-28T02:00:00.000Z,5.3,227.3,344,13.6,
 2019-07-28T03:00:00.000Z,5.3,227.3,344,12.3,
 2019-07-28T04:00:00.000Z,5.3,227.4,356,10,
 2019-07-28T05:00:00.000Z,5.4,227.4,359,10.3,
 2019-07-28T06:00:00.000Z,5.4,227.5,347,14.5,
 2019-07-28T07:00:00.000Z,5.4,227.5,349,12.4,
 2019-07-28T08:00:00.000Z,5.4,227.5,350,11.2,
 2019-07-28T09:00:00.000Z,5.4,227.6,348,10,
 2019-07-28T10:00:00.000Z,5.4,227.6,346,10.7,
 2019-07-28T11:00:00.000Z,5.4,227.7,344,10.9,
 2019-07-28T12:00:00.000Z,5.4,227.7,342,11.1,
 2019-07-28T13:00:00.000Z,5.4,227.7,348,9.9,
 2019-07-28T14:00:00.000Z,5.4,227.8,347,11.8,
 2019-07-28T15:00:00.000Z,5.4,227.8,347,15.6,
 2019-07-28T16:00:00.000Z,5.4,227.9,341,17.4,
 2019-07-28T17:00:00.000Z,5.4,227.9,337,15.3,
 2019-07-28T18:00:00.000Z,5.4,227.9,336,11,
 2019-07-28T19:00:00.000Z,5.4,228,336,9.1,
 2019-07-28T20:00:00.000Z,5.4,228,343,7.4,
 2019-07-28T21:00:00.000Z,5.4,228.1,349,6,
 2019-07-28T22:00:00.000Z,5.4,228.1,352,6.9,
 2019-07-28T23:00:00.000Z,5.4,228.1,351,7,
 2019-07-29T00:00:00.000Z,5.4,228.2,347,7.4,
 2019-07-29T01:00:00.000Z,5.4,228.2,353,6.2,
 2019-07-29T02:00:00.000Z,5.4,228.3,354,7.1,
 2019-07-29T03:00:00.000Z,5.4,228.3,347,7.7,
 2019-07-29T04:00:00.000Z,5.4,228.3,352,7.9,
 2019-07-29T05:00:00.000Z,5.4,228.4,361,8.5,
 2019-07-29T06:00:00.000Z,5.4,228.4,362,9.4,
 2019-07-29T07:00:00.000Z,5.4,228.5,371,7,
 2019-07-29T08:00:00.000Z,5.4,228.5,368,7.3,
 2019-07-29T09:00:00.000Z,5.4,228.5,374,7.9,
 2019-07-29T10:00:00.000Z,5.4,228.6,369,8.3,
 2019-07-29T11:00:00.000Z,5.5,228.6,369,7.6,
 2019-07-29T12:00:00.000Z,5.5,228.7,372,7.4,
 2019-07-29T13:00:00.000Z,5.5,228.7,368,7,
 2019-07-29T14:00:00.000Z,5.5,228.7,365,7.2,
 2019-07-29T15:00:00.000Z,5.5,228.8,364,6.6,
 2019-07-29T16:00:00.000Z,5.5,228.8,359,5.9,
 2019-07-29T17:00:00.000Z,5.5,228.9,355,5.9,
 2019-07-29T18:00:00.000Z,5.5,228.9,361,5.6,
 2019-07-29T19:00:00.000Z,5.5,228.9,360,5.3,
 2019-07-29T20:00:00.000Z,5.5,229,356,4.6,
 2019-07-29T21:00:00.000Z,5.5,229,357,4.1,
 2019-07-29T22:00:00.000Z,5.5,229.1,355,4.1,
 2019-07-29T23:00:00.000Z,5.5,229.1,357,4,
 2019-07-30T00:00:00.000Z,5.5,229.1,351,3.7,
 2019-07-30T01:00:00.000Z,5.5,229.2,337,3.5,
 2019-07-30T02:00:00.000Z,5.5,229.2,337,3.7,
 2019-07-30T03:00:00.000Z,5.5,229.3,335,3.8,
 2019-07-30T04:00:00.000Z,5.5,229.3,329,3.5,
 2019-07-30T05:00:00.000Z,5.5,229.3,324,3.7,
 2019-07-30T06:00:00.000Z,5.5,229.4,328,4.1,
