EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,Dist2Sun_AU,HGI_LAT_deg,HGI_LONG_deg,SW_FLOW_SPEED_km_s,SW_PROTON_DENS_protons_cm3
 1973-01-23T21:00:00.000Z,3.5,3.3,220.9,-1.00E+31,-1.00E+31
 1973-01-23T22:00:00.000Z,3.5,3.3,220.9,399.6,0.7904
 1973-01-23T23:00:00.000Z,3.5,3.3,220.9,409.8,0.5784
 1973-01-24T00:00:00.000Z,3.5,3.3,220.9,404.1,0.6666
 1973-01-24T01:00:00.000Z,3.5,3.3,221,410.9,0.7088
 1973-01-24T02:00:00.000Z,3.51,3.3,221,399.9,0.6325
 1973-01-24T03:00:00.000Z,3.51,3.3,221,406.9,0.5244
 1973-01-24T04:00:00.000Z,3.51,3.3,221,419.6,0.5435
 1973-01-24T05:00:00.000Z,3.51,3.3,220.9,406.1,0.57
 1973-01-24T06:00:00.000Z,3.51,3.3,220.9,-1.00E+31,-1.00E+31
 1973-01-24T07:00:00.000Z,3.51,3.3,220.9,408.6,0.5231
 1973-01-24T08:00:00.000Z,3.51,3.3,220.9,-1.00E+31,-1.00E+31
 1973-01-24T09:00:00.000Z,3.51,3.3,221,-1.00E+31,-1.00E+31
 1973-01-24T10:00:00.000Z,3.51,3.3,221,404.9,0.5147
 1973-01-24T11:00:00.000Z,3.51,3.3,221,405,0.4712
 1973-01-24T12:00:00.000Z,3.51,3.3,221,404.1,0.5064
 1973-01-24T13:00:00.000Z,3.51,3.3,221,401.5,0.5891
 1973-01-24T14:00:00.000Z,3.51,3.3,221,-1.00E+31,-1.00E+31
 1973-01-24T15:00:00.000Z,3.51,3.3,221,404.9,0.4735
 1973-01-24T16:00:00.000Z,3.51,3.3,221,-1.00E+31,-1.00E+31
 1973-01-24T17:00:00.000Z,3.51,3.3,221,-1.00E+31,-1.00E+31
 1973-01-24T18:00:00.000Z,3.51,3.3,221,-1.00E+31,-1.00E+31
 1973-01-24T19:00:00.000Z,3.51,3.3,221,-1.00E+31,-1.00E+31
 1973-01-24T20:00:00.000Z,3.51,3.3,221,-1.00E+31,-1.00E+31
 1973-01-24T21:00:00.000Z,3.51,3.3,221,413.4,0.4631
 1973-01-24T22:00:00.000Z,3.51,3.3,221,416,0.4947
 1973-01-24T23:00:00.000Z,3.51,3.3,221,419.7,0.4798
 1973-01-25T00:00:00.000Z,3.51,3.3,221.1,417.3,0.4901
 1973-01-25T01:00:00.000Z,3.51,3.3,221.1,420.7,0.5619
 1973-01-25T02:00:00.000Z,3.51,3.3,221.1,422.1,0.5096
 1973-01-25T03:00:00.000Z,3.51,3.3,221,413.5,0.2877
 1973-01-25T04:00:00.000Z,3.51,3.3,221,415.9,0.3589
 1973-01-25T05:00:00.000Z,3.51,3.3,221,415.2,0.2925
 1973-01-25T06:00:00.000Z,3.51,3.3,221,425.2,0.2829
 1973-01-25T07:00:00.000Z,3.51,3.3,221.1,422.9,0.3457
 1973-01-25T08:00:00.000Z,3.51,3.3,221.1,415.6,0.2634
 1973-01-25T09:00:00.000Z,3.51,3.3,221.1,417.2,0.2993
 1973-01-25T10:00:00.000Z,3.51,3.3,221.1,-1.00E+31,-1.00E+31
 1973-01-25T11:00:00.000Z,3.51,3.3,221.1,-1.00E+31,-1.00E+31
 1973-01-25T12:00:00.000Z,3.51,3.3,221.1,420.6,0.6612
 1973-01-25T13:00:00.000Z,3.51,3.3,221.1,-1.00E+31,-1.00E+31
 1973-01-25T14:00:00.000Z,3.51,3.3,221,420.2,0.3463
 1973-01-25T15:00:00.000Z,3.52,3.3,221.1,-1.00E+31,-1.00E+31
 1973-01-25T16:00:00.000Z,3.52,3.3,221.1,417.5,0.3396
 1973-01-25T17:00:00.000Z,3.52,3.3,221.1,417.1,0.2836
 1973-01-25T18:00:00.000Z,3.52,3.3,221.1,411.9,0.2891
 1973-01-25T19:00:00.000Z,3.52,3.3,221.1,-1.00E+31,-1.00E+31
 1973-01-25T20:00:00.000Z,3.52,3.3,221.1,408.8,0.4111
 1973-01-25T21:00:00.000Z,3.52,3.3,221.1,408.5,0.4223
 1973-01-25T22:00:00.000Z,3.52,3.3,221.2,408.5,0.4778
 1973-01-25T23:00:00.000Z,3.52,3.3,221.2,407.1,0.3844
 1973-01-26T00:00:00.000Z,3.52,3.3,221.2,406.6,0.3257
 1973-01-26T01:00:00.000Z,3.52,3.3,221.1,406.1,0.3227
 1973-01-26T02:00:00.000Z,3.52,3.3,221.1,-1.00E+31,-1.00E+31
 1973-01-26T03:00:00.000Z,3.52,3.3,221.1,402.1,0.2837
 1973-01-26T04:00:00.000Z,3.52,3.3,221.1,404.3,0.3262
 1973-01-26T05:00:00.000Z,3.52,3.3,221.1,403.6,0.3052
 1973-01-26T06:00:00.000Z,3.52,3.3,221.2,397.8,0.3598
 1973-01-26T07:00:00.000Z,3.52,3.3,221.2,-1.00E+31,-1.00E+31
 1973-01-26T08:00:00.000Z,3.52,3.3,221.2,394.3,0.3229
 1973-01-26T09:00:00.000Z,3.52,3.3,221.2,393.5,0.3318
 1973-01-26T10:00:00.000Z,3.52,3.3,221.2,393.1,0.2654
 1973-01-26T11:00:00.000Z,3.52,3.3,221.2,392.6,0.2903
 1973-01-26T12:00:00.000Z,3.52,3.3,221.1,392.2,0.2652
 1973-01-26T13:00:00.000Z,3.52,3.3,221.2,390.5,0.318
 1973-01-26T14:00:00.000Z,3.52,3.3,221.2,-1.00E+31,-1.00E+31
 1973-01-26T15:00:00.000Z,3.52,3.3,221.2,-1.00E+31,-1.00E+31
 1973-01-26T16:00:00.000Z,3.52,3.3,221.2,-1.00E+31,-1.00E+31
 1973-01-26T17:00:00.000Z,3.52,3.3,221.2,-1.00E+31,-1.00E+31
 1973-01-26T18:00:00.000Z,3.52,3.3,221.2,-1.00E+31,-1.00E+31
 1973-01-26T19:00:00.000Z,3.52,3.3,221.2,-1.00E+31,-1.00E+31
 1973-01-26T20:00:00.000Z,3.52,3.3,221.2,-1.00E+31,-1.00E+31
 1973-01-26T21:00:00.000Z,3.52,3.3,221.3,-1.00E+31,-1.00E+31
 1973-01-26T22:00:00.000Z,3.52,3.3,221.3,-1.00E+31,-1.00E+31
 1973-01-26T23:00:00.000Z,3.52,3.3,221.2,-1.00E+31,-1.00E+31
 1973-01-27T00:00:00.000Z,3.52,3.3,221.2,-1.00E+31,-1.00E+31
 1973-01-27T01:00:00.000Z,3.52,3.3,221.2,377.1,0.5542
 1973-01-27T02:00:00.000Z,3.52,3.3,221.2,376.2,0.5932
 1973-01-27T03:00:00.000Z,3.52,3.3,221.2,-1.00E+31,-1.00E+31
 1973-01-27T04:00:00.000Z,3.53,3.3,221.2,375.2,0.5752
 1973-01-27T05:00:00.000Z,3.53,3.3,221.3,374.3,0.5329
 1973-01-27T06:00:00.000Z,3.53,3.3,221.3,-1.00E+31,-1.00E+31
 1973-01-27T07:00:00.000Z,3.53,3.3,221.3,-1.00E+31,-1.00E+31
 1973-01-27T08:00:00.000Z,3.53,3.3,221.3,365.8,0.1259
 1973-01-27T09:00:00.000Z,3.53,3.3,221.3,364.3,0.2289
 1973-01-27T10:00:00.000Z,3.53,3.3,221.3,369.9,0.26
 1973-01-27T11:00:00.000Z,3.53,3.3,221.2,362,0.2652
 1973-01-27T12:00:00.000Z,3.53,3.3,221.3,355.9,0.2528
 1973-01-27T13:00:00.000Z,3.53,3.3,221.3,365.5,0.1768
 1973-01-27T14:00:00.000Z,3.53,3.3,221.3,381.2,0.1494
 1973-01-27T15:00:00.000Z,3.53,3.3,221.3,370.9,0.2327
 1973-01-27T16:00:00.000Z,3.53,3.3,221.3,377.5,0.2056
 1973-01-27T17:00:00.000Z,3.53,3.3,221.3,362.8,0.2921
 1973-01-27T18:00:00.000Z,3.53,3.3,221.3,363.8,0.2202
 1973-01-27T19:00:00.000Z,3.53,3.3,221.3,365.9,0.2189
 1973-01-27T20:00:00.000Z,3.53,3.3,221.4,351,0.2284
 1973-01-27T21:00:00.000Z,3.53,3.3,221.4,373.5,0.2161
 1973-01-27T22:00:00.000Z,3.53,3.3,221.3,375.3,0.2469
 1973-01-27T23:00:00.000Z,3.53,3.3,221.3,370.3,0.2319
 1973-01-28T00:00:00.000Z,3.53,3.3,221.3,371.4,0.2324
 1973-01-28T01:00:00.000Z,3.53,3.3,221.3,366.6,0.3162
 1973-01-28T02:00:00.000Z,3.53,3.3,221.3,360.7,0.2942
 1973-01-28T03:00:00.000Z,3.53,3.3,221.4,361.4,0.2396
 1973-01-28T04:00:00.000Z,3.53,3.3,221.4,356.5,0.3042
 1973-01-28T05:00:00.000Z,3.53,3.3,221.4,356.4,0.3619
 1973-01-28T06:00:00.000Z,3.53,3.3,221.4,356.6,0.3348
 1973-01-28T07:00:00.000Z,3.53,3.3,221.4,356.9,0.3225
 1973-01-28T08:00:00.000Z,3.53,3.3,221.4,-1.00E+31,-1.00E+31
 1973-01-28T09:00:00.000Z,3.53,3.3,221.3,357.7,0.2242
 1973-01-28T10:00:00.000Z,3.53,3.3,221.3,357.2,0.2573
 1973-01-28T11:00:00.000Z,3.53,3.3,221.4,-1.00E+31,-1.00E+31
 1973-01-28T12:00:00.000Z,3.53,3.3,221.4,342.5,0.4124
 1973-01-28T13:00:00.000Z,3.53,3.3,221.4,345.3,0.2909
 1973-01-28T14:00:00.000Z,3.53,3.3,221.4,343.4,0.2998
 1973-01-28T15:00:00.000Z,3.53,3.3,221.4,343.6,0.3178
 1973-01-28T16:00:00.000Z,3.53,3.3,221.4,338.4,0.4159
 1973-01-28T17:00:00.000Z,3.53,3.3,221.4,-1.00E+31,-1.00E+31
 1973-01-28T18:00:00.000Z,3.54,3.3,221.5,-1.00E+31,-1.00E+31
 1973-01-28T19:00:00.000Z,3.54,3.3,221.5,335.5,0.3235
 1973-01-28T20:00:00.000Z,3.54,3.3,221.4,337.3,0.3624
 1973-01-28T21:00:00.000Z,3.54,3.3,221.4,340.2,0.363
 1973-01-28T22:00:00.000Z,3.54,3.3,221.4,337.8,0.4031
 1973-01-28T23:00:00.000Z,3.54,3.3,221.4,338.3,0.3669
 1973-01-29T00:00:00.000Z,3.54,3.3,221.4,336.4,0.453
 1973-01-29T01:00:00.000Z,3.54,3.3,221.4,337.7,0.4193
 1973-01-29T02:00:00.000Z,3.54,3.3,221.5,338.5,0.2487
 1973-01-29T03:00:00.000Z,3.54,3.3,221.5,340.4,0.3529
 1973-01-29T04:00:00.000Z,3.54,3.3,221.5,337.4,0.4883
 1973-01-29T05:00:00.000Z,3.54,3.3,221.5,-1.00E+31,-1.00E+31
 1973-01-29T06:00:00.000Z,3.54,3.3,221.5,342.5,0.6563
 1973-01-29T07:00:00.000Z,3.54,3.3,221.4,342.5,0.5888
 1973-01-29T08:00:00.000Z,3.54,3.3,221.4,339,0.5841
 1973-01-29T09:00:00.000Z,3.54,3.3,221.5,346.1,0.6963
 1973-01-29T10:00:00.000Z,3.54,3.3,221.5,345.2,0.7325
 1973-01-29T11:00:00.000Z,3.54,3.3,221.5,342.4,0.785
 1973-01-29T12:00:00.000Z,3.54,3.3,221.5,350.1,0.7701
 1973-01-29T13:00:00.000Z,3.54,3.3,221.5,-1.00E+31,-1.00E+31
 1973-01-29T14:00:00.000Z,3.54,3.3,221.5,350.4,0.8374
 1973-01-29T15:00:00.000Z,3.54,3.3,221.5,359.3,0.9094
 1973-01-29T16:00:00.000Z,3.54,3.3,221.5,359.3,0.8371
 1973-01-29T17:00:00.000Z,3.54,3.3,221.6,363.6,0.8663
 1973-01-29T18:00:00.000Z,3.54,3.3,221.5,391,2.1422
 1973-01-29T19:00:00.000Z,3.54,3.3,221.5,-1.00E+31,-1.00E+31
 1973-01-29T20:00:00.000Z,3.54,3.3,221.5,-1.00E+31,-1.00E+31
 1973-01-29T21:00:00.000Z,3.54,3.3,221.5,-1.00E+31,-1.00E+31
 1973-01-29T22:00:00.000Z,3.54,3.3,221.5,-1.00E+31,-1.00E+31
 1973-01-29T23:00:00.000Z,3.54,3.3,221.5,-1.00E+31,-1.00E+31
 1973-01-30T00:00:00.000Z,3.54,3.3,221.5,-1.00E+31,-1.00E+31
 1973-01-30T01:00:00.000Z,3.54,3.3,221.6,-1.00E+31,-1.00E+31
 1973-01-30T02:00:00.000Z,3.54,3.3,221.6,382.2,0.9247
 1973-01-30T03:00:00.000Z,3.54,3.3,221.6,387,1.1196
 1973-01-30T04:00:00.000Z,3.54,3.3,221.6,379.6,1.3783
 1973-01-30T05:00:00.000Z,3.54,3.3,221.5,389.4,1.1643
 1973-01-30T06:00:00.000Z,3.54,3.3,221.5,386.2,1.286
 1973-01-30T07:00:00.000Z,3.55,3.3,221.5,379.8,1.277
 1973-01-30T08:00:00.000Z,3.55,3.3,221.6,377.6,1.2209
 1973-01-30T09:00:00.000Z,3.55,3.3,221.6,379.2,1.5792
 1973-01-30T10:00:00.000Z,3.55,3.3,221.6,377.6,0.7716
 1973-01-30T11:00:00.000Z,3.55,3.3,221.6,375.1,0.3245
 1973-01-30T12:00:00.000Z,3.55,3.3,221.6,375,0.2575
 1973-01-30T13:00:00.000Z,3.55,3.3,221.6,392.2,1.3385
 1973-01-30T14:00:00.000Z,3.55,3.3,221.6,-1.00E+31,-1.00E+31
 1973-01-30T15:00:00.000Z,3.55,3.3,221.6,-1.00E+31,-1.00E+31
 1973-01-30T16:00:00.000Z,3.55,3.3,221.6,389,0.7703
 1973-01-30T17:00:00.000Z,3.55,3.3,221.6,389,0.6547
 1973-01-30T18:00:00.000Z,3.55,3.3,221.6,392,0.7759
 1973-01-30T19:00:00.000Z,3.55,3.3,221.6,385.1,0.8422
 1973-01-30T20:00:00.000Z,3.55,3.3,221.6,387.8,0.9974
 1973-01-30T21:00:00.000Z,3.55,3.3,221.6,386.6,1.2245
 1973-01-30T22:00:00.000Z,3.55,3.3,221.6,386.8,0.953
 1973-01-30T23:00:00.000Z,3.55,3.3,221.7,-1.00E+31,-1.00E+31
 1973-01-31T00:00:00.000Z,3.55,3.3,221.7,-1.00E+31,-1.00E+31
 1973-01-31T01:00:00.000Z,3.55,3.3,221.7,380.6,1.2425
 1973-01-31T02:00:00.000Z,3.55,3.3,221.7,-1.00E+31,-1.00E+31
 1973-01-31T03:00:00.000Z,3.55,3.3,221.7,-1.00E+31,-1.00E+31
 1973-01-31T04:00:00.000Z,3.55,3.3,221.6,378.2,1.0466
 1973-01-31T05:00:00.000Z,3.55,3.3,221.6,376.5,0.6425
 1973-01-31T06:00:00.000Z,3.55,3.3,221.6,378.7,1.1248
 1973-01-31T07:00:00.000Z,3.55,3.3,221.7,379,1.3356
 1973-01-31T08:00:00.000Z,3.55,3.3,221.7,381.7,0.7437
 1973-01-31T09:00:00.000Z,3.55,3.3,221.7,383,0.8142
 1973-01-31T10:00:00.000Z,3.55,3.3,221.7,387.4,0.9072
 1973-01-31T11:00:00.000Z,3.55,3.3,221.7,391.9,1.3979
 1973-01-31T12:00:00.000Z,3.55,3.3,221.7,387.5,1.1204
 1973-01-31T13:00:00.000Z,3.55,3.3,221.7,384.5,0.9602
 1973-01-31T14:00:00.000Z,3.55,3.3,221.8,389.9,0.6685
 1973-01-31T15:00:00.000Z,3.55,3.3,221.7,385.8,0.7879
 1973-01-31T16:00:00.000Z,3.55,3.3,221.7,388.2,0.8451
 1973-01-31T17:00:00.000Z,3.55,3.3,221.7,393,0.8386
 1973-01-31T18:00:00.000Z,3.55,3.3,221.7,389.2,0.9215
 1973-01-31T19:00:00.000Z,3.55,3.3,221.7,388.1,0.721
 1973-01-31T20:00:00.000Z,3.55,3.3,221.7,386.6,0.424
 1973-01-31T21:00:00.000Z,3.56,3.3,221.7,391.5,0.7046
 1973-01-31T22:00:00.000Z,3.56,3.3,221.8,392.1,0.6694
 1973-01-31T23:00:00.000Z,3.56,3.3,221.8,383.1,0.6254
 1973-02-01T00:00:00.000Z,3.56,3.4,221.8,384.6,0.3228
 1973-02-01T01:00:00.000Z,3.56,3.4,221.8,386,0.2988
 1973-02-01T02:00:00.000Z,3.56,3.4,221.7,415.1,0.2761
 1973-02-01T03:00:00.000Z,3.56,3.4,221.7,412.1,0.2299
 1973-02-01T04:00:00.000Z,3.56,3.4,221.7,413.7,0.3741
 1973-02-01T05:00:00.000Z,3.56,3.4,221.7,413.1,0.5241
 1973-02-01T06:00:00.000Z,3.56,3.4,221.8,432.9,0.6958
 1973-02-01T07:00:00.000Z,3.56,3.4,221.8,-1.00E+31,-1.00E+31
 1973-02-01T08:00:00.000Z,3.56,3.4,221.8,420.4,0.8382
 1973-02-01T09:00:00.000Z,3.56,3.4,221.8,422.6,0.8085
 1973-02-01T10:00:00.000Z,3.56,3.4,221.8,440.1,0.6297
 1973-02-01T11:00:00.000Z,3.56,3.4,221.8,-1.00E+31,-1.00E+31
 1973-02-01T12:00:00.000Z,3.56,3.4,221.8,444.9,0.9942
 1973-02-01T13:00:00.000Z,3.56,3.4,221.8,427.8,1.0694
 1973-02-01T14:00:00.000Z,3.56,3.4,221.8,455.7,0.9211
 1973-02-01T15:00:00.000Z,3.56,3.4,221.8,443.7,0.718
 1973-02-01T16:00:00.000Z,3.56,3.4,221.8,446.5,0.7192
 1973-02-01T17:00:00.000Z,3.56,3.4,221.8,446,0.5507
 1973-02-01T18:00:00.000Z,3.56,3.4,221.8,435.7,0.3452
 1973-02-01T19:00:00.000Z,3.56,3.4,221.8,449.4,0.5997
 1973-02-01T20:00:00.000Z,3.56,3.4,221.8,446.6,0.6607
 1973-02-01T21:00:00.000Z,3.56,3.4,221.9,436,0.4275
 1973-02-01T22:00:00.000Z,3.56,3.4,221.9,434.8,0.3308
 1973-02-01T23:00:00.000Z,3.56,3.4,221.9,452.4,0.6085
 1973-02-02T00:00:00.000Z,3.56,3.4,221.8,440.5,0.5565
 1973-02-02T01:00:00.000Z,3.56,3.4,221.8,427.1,0.4211
 1973-02-02T02:00:00.000Z,3.56,3.4,221.8,427,0.5349
 1973-02-02T03:00:00.000Z,3.56,3.4,221.8,426.8,0.0352
 1973-02-02T04:00:00.000Z,3.56,3.4,221.9,427.3,0.0672
 1973-02-02T05:00:00.000Z,3.56,3.4,221.9,420.1,0.2737
 1973-02-02T06:00:00.000Z,3.56,3.4,221.9,420.3,0.3191
 1973-02-02T07:00:00.000Z,3.56,3.4,221.9,421.9,0.976
 1973-02-02T08:00:00.000Z,3.56,3.4,221.9,422.9,0.5632
 1973-02-02T09:00:00.000Z,3.56,3.4,221.9,422,0.4744
 1973-02-02T10:00:00.000Z,3.56,3.4,221.9,-1.00E+31,-1.00E+31
 1973-02-02T11:00:00.000Z,3.57,3.4,221.8,-1.00E+31,-1.00E+31
 1973-02-02T12:00:00.000Z,3.57,3.4,221.9,444.9,0.3993
 1973-02-02T13:00:00.000Z,3.57,3.4,221.9,447.2,0.3205
 1973-02-02T14:00:00.000Z,3.57,3.4,221.9,441.9,0.4365
 1973-02-02T15:00:00.000Z,3.57,3.4,221.9,433.7,0.3137
 1973-02-02T16:00:00.000Z,3.57,3.4,221.9,441.4,0.4881
 1973-02-02T17:00:00.000Z,3.57,3.4,221.9,-1.00E+31,-1.00E+31
 1973-02-02T18:00:00.000Z,3.57,3.4,221.9,-1.00E+31,-1.00E+31
 1973-02-02T19:00:00.000Z,3.57,3.4,222,-1.00E+31,-1.00E+31
 1973-02-02T20:00:00.000Z,3.57,3.4,222,-1.00E+31,-1.00E+31
 1973-02-02T21:00:00.000Z,3.57,3.4,222,-1.00E+31,-1.00E+31
 1973-02-02T22:00:00.000Z,3.57,3.4,221.9,424.9,1.1954
 1973-02-02T23:00:00.000Z,3.57,3.4,221.9,427.3,1.0033
 1973-02-03T00:00:00.000Z,3.57,3.4,221.9,418.5,1.1621
 1973-02-03T01:00:00.000Z,3.57,3.4,221.9,416.2,1.0606
 1973-02-03T02:00:00.000Z,3.57,3.4,221.9,435.2,1.802
 1973-02-03T03:00:00.000Z,3.57,3.4,222,-1.00E+31,-1.00E+31
 1973-02-03T04:00:00.000Z,3.57,3.4,222,424.5,1.0656
 1973-02-03T05:00:00.000Z,3.57,3.4,222,394,0.8611
 1973-02-03T06:00:00.000Z,3.57,3.4,222,396,0.738
 1973-02-03T07:00:00.000Z,3.57,3.4,222,395.7,0.6501
 1973-02-03T08:00:00.000Z,3.57,3.4,222,404.6,1.9617
 1973-02-03T09:00:00.000Z,3.57,3.4,222,395.3,1.3095
 1973-02-03T10:00:00.000Z,3.57,3.4,221.9,400.9,0.8086
 1973-02-03T11:00:00.000Z,3.57,3.4,222,409.4,1.1341
 1973-02-03T12:00:00.000Z,3.57,3.4,222,-1.00E+31,-1.00E+31
 1973-02-03T13:00:00.000Z,3.57,3.4,222,399.4,1.0806
 1973-02-03T14:00:00.000Z,3.57,3.4,222,-1.00E+31,-1.00E+31
 1973-02-03T15:00:00.000Z,3.57,3.4,222,433.1,0.2581
 1973-02-03T16:00:00.000Z,3.57,3.4,222,405.8,0.3651
 1973-02-03T17:00:00.000Z,3.57,3.4,222,396.4,0.3358
 1973-02-03T18:00:00.000Z,3.57,3.4,222.1,418.6,0.556
 1973-02-03T19:00:00.000Z,3.57,3.4,222.1,417.6,0.5374
 1973-02-03T20:00:00.000Z,3.57,3.4,222.1,409.1,0.813
 1973-02-03T21:00:00.000Z,3.57,3.4,222,421,0.4763
 1973-02-03T22:00:00.000Z,3.57,3.4,222,415.1,0.6053
 1973-02-03T23:00:00.000Z,3.57,3.4,222,417.8,0.791
 1973-02-04T00:00:00.000Z,3.57,3.4,222,412.4,0.4117
 1973-02-04T01:00:00.000Z,3.58,3.4,222,413.8,0.4685
 1973-02-04T02:00:00.000Z,3.58,3.4,222.1,-1.00E+31,-1.00E+31
 1973-02-04T03:00:00.000Z,3.58,3.4,222.1,-1.00E+31,-1.00E+31
 1973-02-04T04:00:00.000Z,3.58,3.4,222.1,428.3,0.5403
 1973-02-04T05:00:00.000Z,3.58,3.4,222.1,441.2,0.6858
 1973-02-04T06:00:00.000Z,3.58,3.4,222.1,-1.00E+31,-1.00E+31
 1973-02-04T07:00:00.000Z,3.58,3.4,222.1,436.2,0.758
 1973-02-04T08:00:00.000Z,3.58,3.4,222,-1.00E+31,-1.00E+31
 1973-02-04T09:00:00.000Z,3.58,3.4,222,489.6,0.2118
 1973-02-04T10:00:00.000Z,3.58,3.4,222.1,484,0.1561
 1973-02-04T11:00:00.000Z,3.58,3.4,222.1,-1.00E+31,-1.00E+31
 1973-02-04T12:00:00.000Z,3.58,3.4,222.1,497.9,0.201
 1973-02-04T13:00:00.000Z,3.58,3.4,222.1,492.9,0.1998
 1973-02-04T14:00:00.000Z,3.58,3.4,222.1,491.7,0.1916
 1973-02-04T15:00:00.000Z,3.58,3.4,222.1,494.3,0.116
 1973-02-04T16:00:00.000Z,3.58,3.4,222.1,489.8,0.1983
 1973-02-04T17:00:00.000Z,3.58,3.4,222.2,489.8,0.1697
 1973-02-04T18:00:00.000Z,3.58,3.4,222.2,464.9,0.173
 1973-02-04T19:00:00.000Z,3.58,3.4,222.1,480.4,0.1715
 1973-02-04T20:00:00.000Z,3.58,3.4,222.1,-1.00E+31,-1.00E+31
 1973-02-04T21:00:00.000Z,3.58,3.4,222.1,479.3,0.1355
 1973-02-04T22:00:00.000Z,3.58,3.4,222.1,479.4,0.1519
